-0.68204, negative,0.302069,0.320989,0.184921,0.15207,0.141554,0,0,0,0,0,0,0,0
-0.547835, negative,0.671595,0.109079,0.242261,0.004745,0.119502,1,0,1,0,0,0,0,0
-0.388335, negative,0.410782,0.016896,0.042223,0.633106,0.204416,0,0,0,0,0,0,0,0
0, neutral,0.157486,0.175742,0.097333,0.095383,0.146456,0,0,0,0,0,0,0,0
0, neutral,0.287463,0.164743,0.224003,0.12848,0.191949,0,0,0,0,0,0,0,0
0, neutral,0.096209,0.616195,0.075814,0.067252,0.191891,0,0,0,0,0,0,0,0
0, neutral,0.132252,0.175116,0.204692,0.112678,0.161429,0,0,0,0,0,0,0,0
0, neutral,0.327488,0.212084,0.053067,0.31569,0.081565,0,0,0,0,0,0,0,0
0, neutral,0,0,0,0,0,0,0,0,0,0,0,0,0
0, neutral,0.031096,0.118649,0.152265,0.347037,0.043309,0,0,0,0,0,0,0,0
0, neutral,0.158884,0.120422,0.016279,0.018146,0.020577,0,0,0,0,0,0,0,0
0.519542, positive,0.041456,0.637492,0.262442,0.014481,0.020069,0,0,0,0,0,0,0,0
0.353682, positive,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.767332, negative,0.276861,0.047636,0.340053,0.134676,0.344342,0,0,0,0,0,0,0,0
0, neutral,0.408144,0.096983,0.409323,0.054619,0.033629,0,0,0,0,0,0,0,0
-0.294733, negative,0.197542,0.165569,0.116228,0.079148,0.09069,0,0,0,0,0,0,0,0
-0.697249, negative,0.066752,0.151593,0.198295,0.149444,0.098921,0,0,1,0,0,0,0,0
0, neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1,0,1,0,0,0,0,0
-0.462427, negative,0.336305,0.109487,0.295019,0.216594,0.153212,0,0,0,0,0,0,0,0
0.690939, positive,0.059602,0.577169,0.096227,0.020725,0.045265,0,0,0,0,0,0,0,0
0, neutral,0.566423,0.110704,0.077336,0.091321,0.313141,0,0,0,0,0,0,0,0
-0.338181, negative,0.250638,0.197169,0.084557,0.290285,0.146572,0,0,0,0,0,0,0,0
0, neutral,0.087424,0.134852,0.092709,0.185911,0.063081,0,0,1,0,0,0,0,0
-0.465505, negative,0.221832,0.156817,0.131548,0.080578,0.093584,1,0,1,0,0,0,0,0
-0.437831, negative,0.330439,0.003385,0.076579,0.52896,0.237985,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0, neutral,0.121707,0.427828,0.03494,0.022982,0.056663,0,0,0,0,0,0,0,0
0, neutral,0.400027,0.100304,0.417278,0.027227,0.20184,0,0,0,0,0,0,0,0
0, neutral,0.425902,0.126431,0.121387,0.092488,0.106033,0,0,0,0,0,0,0,0
0, neutral,0.162138,0.483068,0.065232,0.107533,0.042189,0,0,0,0,0,0,0,0
-0.670977, negative,0.161783,0.63746,0.016567,0.004291,0.102849,0,0,0,0,0,0,0,0
-0.679597, negative,0.39033,0.144206,0.238103,0.016913,0.094353,0,0,0,0,0,0,0,0
0.517894, positive,0.285247,0.201551,0.190931,0.139462,0.035426,0,0,0,0,0,0,0,0
0.401895, positive,0,0,0,0,0,0,0,0,0,0,0,0,0
0, neutral,0.148358,0.186045,0.087853,0.079308,0.087562,0,0,0,0,0,0,0,0
0, neutral,0.094032,0.164817,0.181969,0.081678,0.053706,0,0,0,0,0,0,0,0
0, neutral,0.119373,0.352692,0.243861,0.053702,0.163529,0,0,0,0,0,0,0,0
0, neutral,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.717887, negative,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.406151, negative,0.079659,0.430692,0.030048,0.532013,0.016935,0,0,0,0,0,0,0,0
0.460967, positive,0.030023,0.777645,0.002121,0.176966,0.012666,0,0,0,0,0,0,0,0
0, neutral,0.440026,0.023659,0.250026,0.327642,0.290704,0,0,0,0,0,0,0,0
0, neutral,0.093601,0.064434,0.80109,0.074434,0.020603,0,0,0,0,0,0,0,0
0.297921, positive,0.067573,0.410548,0.028659,0.178944,0.129599,0,0,0,0,0,0,0,0
0, neutral,0.818706,0.066937,0.018691,0.002997,0.04146,0,0,0,0,0,0,0,0
0.600677, positive,0.1053,0.503917,0.056583,0.058503,0.067157,0,0,0,0,0,0,0,0
0, neutral,0.044374,0.539818,0.031225,0.075637,0.060908,0,0,0,0,0,0,0,0
0, neutral,0.044232,0.28062,0.071041,0.083272,0.106301,0,0,0,0,0,0,0,0
-0.531741, negative,0.546189,0.015317,0.072984,0.028738,0.024329,0,0,0,0,0,0,0,0
0, neutral,0.248795,0.21204,0.034241,0.088535,0.085018,0,0,0,0,0,0,0,0
0, neutral,0.504309,0.097418,0.120414,0.103331,0.053485,0,0,0,0,0,0,0,0
-0.431655, negative,0.238437,0.089686,0.136357,0.081717,0.109712,0,0,0,0,0,0,0,0
0, neutral,0.096756,0.100315,0.106493,0.059492,0.06834,0,0,0,0,0,0,0,0
-0.69585, negative,0.220787,0.543375,0.101607,0.053718,0.038861,0,0,0,0,0,0,0,0
-0.674441, negative,0.346159,0.061602,0.254516,0.109167,0.454807,0,0,0,0,0,0,0,0
0.432323, positive,0.293243,0.289757,0.032298,0.455912,0.097669,0,0,0,0,0,0,0,0
0, neutral,0.263063,0.36239,0.188199,0.077266,0.1592,0,0,0,0,0,0,0,0
-0.290946, negative,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.742701, negative,0.543314,0.272893,0.089033,0.066128,0.155074,0,0,0,0,0,0,0,0
0, neutral,0.291153,0.367557,0.109652,0.011103,0.12635,0,0,0,0,0,0,0,0
0.398749, positive,0.205584,0.209937,0.010642,0.591684,0.124652,0,0,0,0,0,0,0,0
0, neutral,0.544268,0.133437,0.131842,0.190605,0.174079,0,0,0,0,0,0,0,0
0, neutral,0.418615,0.236419,0.150637,0.160709,0.052214,0,0,0,0,0,0,0,0
-0.811671, negative,0.316401,0.06512,0.576522,0.005606,0.218126,0,0,0,0,0,0,0,0
-0.742279, negative,0.684853,0.013324,0.210112,0.195885,0.205131,0,0,0,0,0,0,0,0
0, neutral,0.158246,0.519017,0.075641,0.162482,0.068819,0,0,0,0,0,0,0,0
0, neutral,0.468893,0.12367,0.179684,0.097291,0.133129,0,0,0,0,0,0,0,0
-0.640929, negative,0.466265,0.126079,0.169128,0.019563,0.07226,0,0,0,0,0,0,0,0
0, neutral,0.520776,0.260747,0.07762,0.112656,0.022869,0,0,0,0,0,0,0,0
0, neutral,0.196611,0.522712,0.013244,0.088233,0.088604,0,0,0,0,0,0,0,0
-0.577128, negative,0.056447,0.021455,0.229781,0.012223,0.050784,0,0,0,0,0,0,0,0
0, neutral,0.144548,0.185315,0.087573,0.077654,0.090723,0,0,0,0,0,0,0,0
0, neutral,0.098343,0.140549,0.085987,0.041399,0.082582,0,0,0,0,0,0,0,0
0.445209, positive,0.248461,0.262679,0.202024,0.017388,0.087504,0,0,0,0,0,0,0,0
-0.69961, negative,0.236053,0.003739,0.294337,0.498186,0.349941,0,0,0,0,0,0,0,0
-0.46212, negative,0.53193,0.011823,0.03839,0.5196,0.219287,0,0,0,0,0,0,0,0
0, neutral,0.201127,0.477149,0.134676,0.137039,0.068118,0,0,0,0,0,0,0,0
0, neutral,0.136504,0.214867,0.055982,0.084874,0.13769,0,0,0,0,0,0,0,0
0, neutral,0.172569,0.079375,0.150234,0.187935,0.116337,0,0,0,0,0,0,0,0
-0.537768, negative,0.647059,0,0,0.777778,0.857143,0,0,0,0,0,0,0,0
0, neutral,0,0,0,0,0,0,0,0,0,0,0,0,0
0, neutral,0.165276,0.447451,0.081856,0.016891,0.029524,0,0,0,0,0,0,0,0
-0.335314, negative,0.211035,0.12598,0.078301,0.103584,0.612568,0,0,0,0,0,0,0,0
-0.261357, negative,0.241269,0.141601,0.183597,0.105645,0.099266,0,0,0,0,0,0,0,0
0, neutral,0.14436,0.089597,0.137469,0.115543,0.112138,0,0,0,0,0,0,0,0
0, neutral,0.45557,0.057621,0.080311,0.065031,0.146976,0,0,0,0,0,0,0,0
-0.744947, negative,0.35026,0.101309,0.155294,0.346657,0.137053,0,0,0,0,0,0,0,0
-0.595761, negative,0.205998,0.007084,0.093192,0.209026,0.709078,0,0,0,0,0,0,0,0
0, neutral,0.216155,0.128946,0.088952,0.334337,0.107318,0,0,0,0,0,0,0,0
0, neutral,0.230689,0.142414,0.104459,0.19128,0.156198,0,0,0,0,0,0,0,0
-0.456419, negative,0.084322,0.658741,0.054752,0.030814,0.032975,0,0,0,0,0,0,0,0
0, neutral,0.328032,0.18051,0.120127,0.069132,0.219105,0,0,0,0,0,0,0,0
0, neutral,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.811773, negative,0.451811,0.076984,0.168355,0.114888,0.477154,0,0,0,0,0,0,0,0
0, neutral,0.387374,0.31617,0.06342,0.04959,0.096932,0,0,0,0,0,0,0,0
0.609332, positive,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.593415, negative,0.303095,0.219759,0.021943,0.054901,0.587461,0,0,0,0,0,0,0,0
0, neutral,0.329792,0.111288,0.024031,0.132527,0.17937,0,0,0,0,0,0,0,0
0, neutral,0.083808,0.626006,0.184353,0.039217,0.056312,0,0,0,0,0,0,0,0
-0.486392, negative,0.145981,0.111476,0.174781,0.559352,0.122571,0,0,0,0,0,0,0,0
-0.723036, negative,0.264723,0.045829,0.107883,0.019968,0.178453,0,0,0,0,0,0,0,0
0, neutral,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.411282, negative,0.144548,0.185315,0.087573,0.077654,0.090723,0,0,0,0,0,0,0,0
-0.811166, negative,0.64359,0.005379,0.073845,0.099796,0.496501,0,0,0,0,0,0,0,0
-0.478742, negative,0.539196,0.096234,0.34124,0.004494,0.079137,0,0,0,0,0,0,0,0
0.457656, positive,0.080287,0.582911,0.102501,0.01266,0.039502,0,0,0,0,0,0,0,0
0.358316, positive,0.117738,0.634574,0.056528,0.096591,0.059905,0,0,0,0,0,0,0,0
0.779525, positive,0.375103,0.248215,0.102743,0.128128,0.130202,0,0,0,0,0,0,0,0
-0.598079, negative,0.823458,0.047371,0.216846,0.01596,0.027109,0,0,0,0,0,0,0,0
-0.735657, negative,0.485546,0.088508,0.532342,0.097455,0.029562,0,0,0,0,0,0,0,0
0, neutral,0.338293,0.037859,0.054009,0.604573,0.063411,0,0,0,0,0,0,0,0
0, neutral,0.088758,0.626994,0.035027,0.217538,0.111221,0,0,0,0,0,0,0,0
0, neutral,0.057244,0.441678,0.015302,0.028349,0.049761,0,0,0,0,0,0,0,0
-0.717452, negative,0.246987,0.132071,0.073588,0.409443,0.326585,0,0,0,0,0,0,0,0
0, neutral,0.0636,0.421609,0.048445,0.051488,0.049105,0,0,0,0,0,0,0,0
0.63537, positive,0.142051,0.245148,0.050839,0.052584,0.048671,0,0,0,0,0,0,0,0
-0.758956, negative,0.413768,0.249863,0.137421,0.215038,0.07639,0,0,0,0,0,0,0,0
0, neutral,0.148533,0.03522,0.134655,0.0911,0.079683,0,0,0,0,0,0,0,0
-0.772133, negative,0.115953,0.468211,0.240253,0.069251,0.10066,0,0,0,0,0,0,0,0
0.509221, positive,0.276799,0.150403,0.270118,0.033595,0.102954,0,0,0,0,0,0,0,0
0.488986, positive,0.200032,0.158642,0.1198,0.07845,0.088209,0,0,0,0,0,0,0,0
0.814651, positive,0.129092,0.497756,0.125928,0.073968,0.018253,0,0,0,0,0,0,0,0
-0.674441, negative,0.346159,0.061602,0.254516,0.109167,0.454807,0,0,0,0,0,0,0,0
0, neutral,0.685969,0.019398,0.098828,0.395427,0.098046,0,0,0,0,0,0,0,0
-0.792759, negative,0.208088,0.359962,0.11214,0.067532,0.065943,0,0,0,0,0,0,0,0
0.23282, positive,0.017103,0.055642,0.042641,0.004227,0.015156,0,0,0,0,0,0,0,0
0, neutral,0.249164,0.048362,0.348322,0.055479,0.22349,0,0,0,0,0,0,0,0
0, neutral,0.257098,0.161548,0.217085,0.118923,0.152221,0,0,0,0,0,0,0,0
0.528227, positive,0.216001,0.074059,0.129696,0.092473,0.062061,0,0,0,0,0,0,0,0
0.606188, positive,0.211374,0.253694,0.061254,0.025948,0.09375,0,0,0,0,0,0,0,0
0.483571, positive,0.163046,0.186445,0.080292,0.025799,0.074136,0,0,1,0,0,0,0,0
-0.647512, negative,0.157575,0.610188,0.120976,0.019987,0.017407,0,0,0,0,0,0,0,0
-0.419401, negative,0.197663,0.19536,0.186551,0.148732,0.135603,0,0,0,0,0,0,0,0
0.460986, positive,0.306244,0.131613,0.068035,0.295817,0.068787,0,0,0,0,0,0,0,0
0.649767, positive,0.013693,0.969277,0.00303,0.001209,0.000583,0,0,0,0,0,0,0,0
0.913395, positive,0.005947,0.962818,0.003642,0.004405,0.019634,0,0,0,0,0,0,0,0
0, neutral,0.054875,0.36472,0.129682,0.057665,0.139567,0,0,0,0,0,0,0,0
0, neutral,0.20182,0.254274,0.113445,0.085988,0.090007,0,0,0,0,0,0,0,0
-0.714527, negative,0.669795,0.148056,0.116053,0.09262,0.07214,0,0,0,0,0,0,0,0
0, neutral,0.163153,0.12757,0.138193,0.149999,0.45746,0,0,0,0,0,0,0,0
0, neutral,0.24138,0.252434,0.137194,0.066581,0.074995,0,0,1,0,0,0,0,0
0.663459, positive,0.202015,0.357119,0.008337,0.029118,0.026882,0,0,0,0,0,0,0,0
-0.427416, negative,0.348041,0.542372,0.129343,0.00083,0.031797,0,0,0,0,0,0,0,0
0.972811, positive,0.054773,0.751515,0.080388,0.025164,0.017934,0,0,0,0,0,0,0,0
0, neutral,0.326354,0.358357,0.161604,0.082178,0.010416,0,0,0,0,0,0,0,0
0, neutral,0.297363,0.435081,0.060398,0.028384,0.061556,0,0,0,0,0,0,0,0
